# {"t_start": 1549861943.3181171, "env_id": "graph-search-v0"} 
r,l,t
-1,1,23.170176
-1,1,23.172518
-1,1,23.17474
-1,1,23.17692
-1,1,23.179142
-1,1,23.181493
-1,1,23.183701
-1,1,23.185895
-1,1,23.188262
-1,1,23.190539
-1,1,23.192743
-1,1,23.194992
-1,1,23.197407
-1,1,23.200203
-1,1,23.202433
-1,1,23.20464
-1,1,23.206872
-1,1,23.209389
-1,1,23.211665
-1,1,23.213867
-1,1,23.21616
-1,1,23.218355
-2,2,23.222625
-1,1,23.224784
-1,1,23.227242
-1,1,23.229483
-1,1,23.232008
-1,1,23.234691
-1,1,23.237164
-1,1,23.239435
-1,1,23.241602
-1,1,23.24379
-1,1,23.245966
-1,1,23.248116
-1,1,23.250272
-1,1,23.252425
-1,1,23.254584
-1,1,23.256751
-1,1,23.259216
-1,1,23.261459
-1,1,23.263873
-1,1,23.266611
-1,1,23.268934
-1,1,23.271171
-1,1,23.273349
-1,1,23.275512
-1,1,23.277676
-1,1,23.279828
-1,1,23.281981
-1,1,23.284139
-1,1,23.286346
-1,1,23.288884
-1,1,23.291317
-1,1,23.293692
-1,1,23.295965
-1,1,23.298252
-1,1,23.300543
-1,1,23.302831
-1,1,23.305091
-1,1,23.307409
-1,1,23.309694
-1,1,23.311968
-1,1,23.31423
-1,1,23.316492
-1,1,23.318803
-1,1,23.321518
-1,1,23.32383
-1,1,23.326059
-1,1,23.328291
-1,1,23.330504
-1,1,23.333215
-1,1,23.335639
-1,1,23.337992
-1,1,23.340468
-1,1,23.342843
-1,1,23.345331
-1,1,23.347829
-1,1,23.350134
-1,1,23.352688
-1,1,23.355012
-1,1,23.357243
-1,1,23.359463
-1,1,23.361677
-1,1,23.364155
-1,1,23.367146
-1,1,23.369654
-1,1,23.372092
-1,1,23.374355
-1,1,23.376574
-1,1,23.378861
-1,1,23.381146
-1,1,23.383853
-1,1,23.386199
-1,1,23.388635
-1,1,23.390925
-1,1,23.393157
-1,1,23.395383
-1,1,23.397596
-1,1,23.400823
-1,1,23.403225
-1,1,23.405462
-1,1,23.407764
-1,1,23.411265
-1,1,23.413951
-1,1,23.416672
-1,1,23.419045
-1,1,23.42133
-1,1,23.424203
-1,1,23.4268
-1,1,23.429432
-1,1,23.432056
-1,1,23.43496
-1,1,23.437788
-1,1,23.44047
-1,1,23.44305
-1,1,23.445753
-1,1,23.449181
-1,1,23.451718
-1,1,23.454029
-1,1,23.456277
-1,1,23.459047
-1,1,23.461649
-1,1,23.464085
-1,1,23.466498
-1,1,23.469
-1,1,23.471935
-1,1,23.474913
-1,1,23.47757
-1,1,23.479954
-1,1,23.483175
-1,1,23.485931
-1,1,23.488339
-1,1,23.490617
-1,1,23.49315
-1,1,23.495947
-1,1,23.498384
-1,1,23.500854
-1,1,23.503126
-1,1,23.506039
-1,1,23.508654
-1,1,23.51099
-1,1,23.513867
-1,1,23.516791
-1,1,23.519902
-1,1,23.522467
-1,1,23.524741
-1,1,23.526979
-1,1,23.529701
-1,1,23.532279
-1,1,23.534918
-1,1,23.537526
-1,1,23.540022
-1,1,23.542948
-1,1,23.545443
-1,1,23.547728
-1,1,23.550887
-1,1,23.55367
-1,1,23.556092
-1,1,23.558545
-1,1,23.560981
-1,1,23.563241
-1,1,23.5655
-1,1,23.568221
-1,1,23.570547
-1,1,23.572791
-1,1,23.574993
-1,1,23.577221
-1,1,23.579464
-1,1,23.582494
-1,1,23.584954
-1,1,23.587241
-1,1,23.589483
-1,1,23.591764
-1,1,23.594203
-1,1,23.596661
-1,1,23.599433
-1,1,23.601749
-1,1,23.603986
-1,1,23.606212
-1,1,23.608438
-1,1,23.610709
-1,1,23.613126
-1,1,23.616191
-1,1,23.618545
-1,1,23.62078
-1,1,23.623059
-1,1,23.625561
-1,1,23.627854
-1,1,23.630514
-1,1,23.632877
-1,1,23.635737
-1,1,23.638121
-1,1,23.640478
-1,1,23.643069
-1,1,23.645376
-1,1,23.647626
-1,1,23.65087
-1,1,23.653544
-1,1,23.655963
-1,1,23.658512
-1,1,23.661061
-1,1,23.663541
-1,1,23.666164
-1,1,23.668649
-1,1,23.670903
-1,1,23.673138
-1,1,23.675705
-1,1,23.677972
-1,1,23.680207
-1,1,23.682585
-1,1,23.684995
-1,1,23.688465
-1,1,23.69195
-1,1,23.695182
-1,1,23.699053
-1,1,23.703877
-1,1,23.707189
-1,1,23.709763
-1,1,23.712149
-1,1,23.714792
-1,1,23.717424
-1,1,23.720312
-1,1,23.72351
-1,1,23.726429
-1,1,23.728714
-1,1,23.731192
-1,1,23.733522
-1,1,23.736379
-1,1,23.739605
-1,1,23.741992
-1,1,23.74426
-1,1,23.746689
-1,1,23.749032
-1,1,23.751286
-1,1,23.7539
-1,1,23.756518
-1,1,23.75916
-1,1,23.761481
-1,1,23.764051
-1,1,23.76636
-1,1,23.769
-1,1,23.771916
-1,1,23.774263
-1,1,23.776525
-1,1,23.779108
-1,1,23.781534
-1,1,23.783849
-1,1,23.786189
-1,1,23.788894
-1,1,23.79123
-1,1,23.793491
-1,1,23.796053
-1,1,23.79842
-1,1,23.80068
-1,1,23.80293
-1,1,23.805431
-1,1,23.807933
-1,1,23.810211
-1,1,23.812721
-1,1,23.815353
-1,1,23.818368
-1,1,23.821022
-1,1,23.823309
-1,1,23.825621
-1,1,23.828315
-1,1,23.830637
-1,1,23.832995
-1,1,23.835349
-1,1,23.837713
-1,1,23.839967
-1,1,23.842189
-1,1,23.844723
-1,1,23.847252
-1,1,23.849842
-1,1,23.852732
-1,1,23.855055
-2,2,23.859597
-1,1,23.862449
-1,1,23.864828
-1,1,23.867095
-1,1,23.869514
-1,1,23.87178
-1,1,23.873999
-1,1,23.876627
-1,1,23.879003
-1,1,23.881257
-1,1,23.883766
-1,1,23.886452
-1,1,23.888842
-1,1,23.891149
-1,1,23.893754
-1,1,23.896059
-1,1,23.898287
-1,1,23.900985
-1,1,23.903492
-1,1,23.90576
-1,1,23.908149
-1,1,23.910628
-1,1,23.912891
-1,1,23.915329
-1,1,23.918357
-1,1,23.920722
-1,1,23.922965
-1,1,23.925795
-1,1,23.928138
-1,1,23.930388
-1,1,23.93301
