# {"t_start": 1549866578.168112, "env_id": "graph-search-v0"} 
r,l,t
-1,1,27.144638
-1,1,27.147568
-1,1,27.150541
-1,1,27.154477
-1,1,27.16131
-1,1,27.164964
-1,1,27.16814
-1,1,27.171249
-1,1,27.174521
-1,1,27.177445
-1,1,27.180371
-1,1,27.183328
-1,1,27.186175
-1,1,27.189002
-1,1,27.19192
-1,1,27.194922
-1,1,27.197913
-1,1,27.200868
-1,1,27.203789
-1,1,27.206687
-1,1,27.209677
-1,1,27.212517
-1,1,27.215329
-1,1,27.218126
-1,1,27.221387
-1,1,27.224796
-1,1,27.229031
-1,1,27.232666
-1,1,27.237337
-1,1,27.240417
-1,1,27.243307
-1,1,27.246163
-1,1,27.249378
-1,1,27.252684
-1,1,27.25744
-1,1,27.260595
-1,1,27.263769
-1,1,27.266891
-1,1,27.270288
-1,1,27.273468
-1,1,27.276775
-1,1,27.280175
-1,1,27.283467
-1,1,27.286587
-1,1,27.289906
-1,1,27.292863
-1,1,27.2958
-1,1,27.298729
-1,1,27.301601
-1,1,27.304615
-1,1,27.30765
-1,1,27.311385
-1,1,27.314342
-1,1,27.317223
-1,1,27.32006
-1,1,27.322923
-1,1,27.327935
-1,1,27.332522
-1,1,27.336274
-1,1,27.339522
-1,1,27.342736
-1,1,27.345678
-1,1,27.348615
-1,1,27.351546
-1,1,27.354478
-1,1,27.357422
-1,1,27.360362
-1,1,27.363312
-1,1,27.366255
-1,1,27.369192
-1,1,27.372115
-1,1,27.377896
-1,1,27.381677
-1,1,27.384944
-1,1,27.388075
-1,1,27.391136
-3,2,27.397052
-1,1,27.400054
-1,1,27.40294
-1,1,27.40582
-1,1,27.408757
-1,1,27.412033
-1,1,27.414912
-1,1,27.41775
-1,1,27.42059
-3,3,27.42931
-1,1,27.432294
-1,1,27.435236
-1,1,27.438156
-1,1,27.441084
-1,1,27.443999
-1,1,27.447038
-1,1,27.450036
-1,1,27.453058
-1,1,27.4564
-1,1,27.459485
-1,1,27.462551
-1,1,27.4655
-1,1,27.468514
-1,1,27.471417
-1,1,27.474391
-1,1,27.47734
-1,1,27.4803
-1,1,27.48375
-1,1,27.487103
-1,1,27.490137
-1,1,27.492987
-1,1,27.495842
-1,1,27.498772
-1,1,27.501703
-1,1,27.504717
-1,1,27.507679
-3,2,27.51386
-1,1,27.516747
-1,1,27.520094
-1,1,27.523035
-1,1,27.526349
-1,1,27.5293
-1,1,27.532359
-1,1,27.535475
-1,1,27.53838
-1,1,27.541256
-1,1,27.544377
-1,1,27.547387
-1,1,27.550868
-1,1,27.553828
-1,1,27.556697
-1,1,27.560205
-1,1,27.563181
-1,1,27.566424
-1,1,27.56944
-3,2,27.575481
-1,1,27.578404
-1,1,27.581254
-1,1,27.584704
-1,1,27.587791
-1,1,27.591305
-1,1,27.594296
-1,1,27.597167
-1,1,27.600806
-1,1,27.603757
-1,1,27.607113
-1,1,27.6103
-1,1,27.61324
-1,1,27.61667
-1,1,27.619971
-1,1,27.623212
-1,1,27.626473
-1,1,27.62951
-1,1,27.633043
-1,1,27.63639
-1,1,27.639883
-1,1,27.642985
-1,1,27.64588
-1,1,27.649421
-1,1,27.652766
-1,1,27.656604
-1,1,27.659813
-4,4,27.672872
-1,1,27.675824
-1,1,27.678704
-1,1,27.682193
-3,3,27.69181
-1,1,27.694834
-1,1,27.698531
-1,1,27.701781
-1,1,27.705341
-1,1,27.708331
-1,1,27.712032
-1,1,27.715449
-1,1,27.719065
-1,1,27.722814
-1,1,27.725736
-1,1,27.72923
-1,1,27.732235
-1,1,27.736359
-1,1,27.739457
-1,1,27.742325
-1,1,27.745779
-1,1,27.748739
-1,1,27.752526
-1,1,27.755675
-1,1,27.758568
-1,1,27.762069
-1,1,27.765004
-1,1,27.768959
-1,1,27.773136
-1,1,27.77702
-1,1,27.780657
-1,1,27.785
-1,1,27.789282
-1,1,27.792504
-1,1,27.796058
-1,1,27.800684
-1,1,27.80455
-1,1,27.807853
-1,1,27.811556
-1,1,27.814692
-37,20,27.881684
-1,1,27.884955
-1,1,27.887916
-1,1,27.891177
-1,1,27.893995
-1,1,27.896819
-1,1,27.900188
-3,2,27.906704
-1,1,27.909548
-1,1,27.912313
-1,1,27.915755
-1,1,27.918912
-1,1,27.921898
-1,1,27.924715
-3,3,27.933375
-1,1,27.93642
-1,1,27.939911
-1,1,27.942739
-1,1,27.94557
-1,1,27.948888
-3,2,27.95522
-1,1,27.958043
-1,1,27.96081
-1,1,27.964353
-1,1,27.967195
-1,1,27.970949
-1,1,27.974141
-1,1,27.976999
-1,1,27.980189
-1,1,27.983031
-1,1,27.986649
-1,1,27.989692
-1,1,27.992466
-1,1,27.995642
-1,1,27.998479
-3,2,28.004876
-1,1,28.007969
-1,1,28.011324
-1,1,28.014496
-1,1,28.017325
-1,1,28.020999
-1,1,28.023807
-1,1,28.026569
-1,1,28.029818
-1,1,28.032614
-1,1,28.036155
-1,1,28.039201
-1,1,28.042052
-1,1,28.045336
-1,1,28.048145
-1,1,28.051524
-1,1,28.054603
-1,1,28.057393
-1,1,28.0607
-1,1,28.06355
-1,1,28.06631
-1,1,28.069937
-1,1,28.072747
-1,1,28.076037
-1,1,28.079833
-1,1,28.08279
-1,1,28.087858
-1,1,28.090823
-1,1,28.093984
-1,1,28.096808
-1,1,28.099846
-1,1,28.10321
-1,1,28.106885
-1,1,28.110316
-1,1,28.113503
-1,1,28.117283
-1,1,28.120205
-1,1,28.122998
-1,1,28.125935
-3,2,28.131503
-1,1,28.134683
-1,1,28.137477
-1,1,28.140615
-1,1,28.143496
-1,1,28.146305
-1,1,28.149513
-1,1,28.152346
-1,1,28.155114
-1,1,28.158305
-1,1,28.161401
-1,1,28.164749
-1,1,28.168324
-1,1,28.17134
-1,1,28.174956
-1,1,28.178818
-1,1,28.182926
-1,1,28.186308
-1,1,28.191019
-1,1,28.193876
-1,1,28.197085
-1,1,28.20011
-1,1,28.202927
-1,1,28.206067
-1,1,28.208871
-1,1,28.211645
-1,1,28.215028
-1,1,28.218071
-1,1,28.221374
-1,1,28.224235
-1,1,28.227002
-1,1,28.230387
-1,1,28.233451
-4,4,28.248562
-1,1,28.251621
-1,1,28.255899
-1,1,28.260581
-1,1,28.263817
-1,1,28.266744
-1,1,28.270104
-1,1,28.273158
-1,1,28.275957
-1,1,28.279335
-1,1,28.282293
-1,1,28.285304
-1,1,28.288559
-1,1,28.29147
-1,1,28.294723
-1,1,28.297561
-1,1,28.300525
-1,1,28.303765
-1,1,28.306726
-1,1,28.309839
-1,1,28.31303
-1,1,28.315827
-1,1,28.318969
-1,1,28.32182
-1,1,28.324786
-1,1,28.328434
-1,1,28.331481
-1,1,28.335064
-1,1,28.338266
-1,1,28.343366
-1,1,28.346327
-1,1,28.349112
-1,1,28.352891
-3,2,28.360596
-1,1,28.363417
-1,1,28.366701
-1,1,28.369529
-1,1,28.372401
-1,1,28.375742
-1,1,28.378682
-1,1,28.381715
-1,1,28.384565
-1,1,28.387334
-1,1,28.390257
-1,1,28.393062
-1,1,28.396028
-1,1,28.398808
-4,4,28.409853
-1,1,28.412605
-1,1,28.415433
-1,1,28.418181
-1,1,28.42131
-1,1,28.42503
-1,1,28.428941
-1,1,28.433028
-1,1,28.436012
-1,1,28.438835
-1,1,28.441754
-1,1,28.444747
-1,1,28.447715
-1,1,28.45072
-1,1,28.453701
-1,1,28.456809
-1,1,28.459631
-1,1,28.462389
-1,1,28.465746
-1,1,28.468713
-1,1,28.472252
-1,1,28.47632
-1,1,28.479103
-1,1,28.481849
-1,1,28.484615
-1,1,28.487366
-1,1,28.490142
-1,1,28.492887
-3,2,28.498291
-1,1,28.50118
-1,1,28.503951
-1,1,28.506779
-1,1,28.509643
-1,1,28.512406
-1,1,28.515154
-1,1,28.517898
-1,1,28.520635
-1,1,28.523378
-1,1,28.526322
-1,1,28.529114
-1,1,28.53219
-3,2,28.537764
-3,2,28.543417
-1,1,28.546206
-1,1,28.548954
-1,1,28.551694
-1,1,28.554436
-1,1,28.557188
-1,1,28.559926
-1,1,28.562669
-1,1,28.565405
-1,1,28.568146
-1,1,28.571623
-1,1,28.574448
-1,1,28.577229
-1,1,28.579985
-1,1,28.582731
-1,1,28.585472
-1,1,28.588219
-1,1,28.590975
-3,2,28.596596
-1,1,28.599389
-1,1,28.602149
-1,1,28.604895
-1,1,28.60763
-1,1,28.610638
-1,1,28.613454
-1,1,28.616287
-1,1,28.619054
-1,1,28.621798
-1,1,28.624543
-1,1,28.627318
-1,1,28.630828
-1,1,28.634497
-1,1,28.637948
-1,1,28.642908
-1,1,28.645957
-1,1,28.649063
-1,1,28.652554
-1,1,28.656519
-1,1,28.659672
-1,1,28.662645
-1,1,28.6656
-1,1,28.668489
-1,1,28.671323
-3,2,28.676888
-1,1,28.67981
-1,1,28.682566
-1,1,28.685318
-1,1,28.688077
-1,1,28.690817
-1,1,28.693574
-1,1,28.696345
-1,1,28.699089
-1,1,28.701833
-1,1,28.704569
-3,2,28.710029
-1,1,28.713005
-1,1,28.716271
-1,1,28.719077
-1,1,28.721831
-1,1,28.724799
-1,1,28.727582
-1,1,28.730328
-1,1,28.733082
-1,1,28.735821
-1,1,28.738559
-1,1,28.741356
-1,1,28.744127
-1,1,28.746874
-1,1,28.749606
-1,1,28.752352
-1,1,28.755082
-1,1,28.757811
-1,1,28.760546
-1,1,28.763284
-1,1,28.766031
-1,1,28.768767
-1,1,28.771498
-1,1,28.774353
-1,1,28.777425
-1,1,28.780646
-1,1,28.783644
-1,1,28.787165
-1,1,28.790048
-1,1,28.79281
-1,1,28.795552
-1,1,28.7983
-1,1,28.801032
-1,1,28.803781
-1,1,28.806518
-1,1,28.809262
-1,1,28.81202
-1,1,28.814834
-1,1,28.817598
-1,1,28.820349
-1,1,28.823335
-1,1,28.826158
-1,1,28.82891
-1,1,28.831659
-1,1,28.835149
-1,1,28.838101
-1,1,28.840908
-1,1,28.84367
-1,1,28.846592
-1,1,28.849381
-1,1,28.852278
-1,1,28.855045
-1,1,28.857787
-1,1,28.860523
-1,1,28.863255
-1,1,28.865993
-1,1,28.868727
-1,1,28.871461
-1,1,28.874202
-1,1,28.87693
-1,1,28.88266
-1,1,28.886966
-1,1,28.890368
-1,1,28.893552
-1,1,28.896706
-1,1,28.899629
-1,1,28.902551
-1,1,28.905481
-1,1,28.90842
-1,1,28.911346
-1,1,28.914504
-1,1,28.917511
-1,1,28.920373
-1,1,28.923216
-1,1,28.926145
-1,1,28.929079
-1,1,28.932231
-1,1,28.935195
-1,1,28.938063
-1,1,28.94092
-1,1,28.94384
-1,1,28.946774
-1,1,28.949785
-1,1,28.952942
-1,1,28.95583
-1,1,28.958674
-1,1,28.961523
-1,1,28.964441
-1,1,28.967953
-1,1,28.97106
-1,1,28.973971
-1,1,28.976814
-1,1,28.979632
-1,1,28.982527
-1,1,28.985423
-1,1,28.988346
-1,1,28.991249
-1,1,28.994145
-1,1,28.997045
-1,1,28.999941
-1,1,29.002835
-1,1,29.005735
-1,1,29.008633
-1,1,29.01153
-1,1,29.014422
-1,1,29.017326
-1,1,29.020554
-1,1,29.023448
-1,1,29.026321
-1,1,29.029159
-1,1,29.032066
-1,1,29.034974
-1,1,29.038468
-1,1,29.041475
-1,1,29.04434
-1,1,29.047185
-1,1,29.050137
-1,1,29.05327
-1,1,29.056233
-1,1,29.059073
-1,1,29.061914
-1,1,29.064817
-3,2,29.070531
-1,1,29.073461
-1,1,29.076383
-1,1,29.079285
-1,1,29.082187
-1,1,29.085079
-1,1,29.087988
-1,1,29.090889
-1,1,29.093808
-1,1,29.096735
-1,1,29.099646
-1,1,29.10256
-1,1,29.105645
-1,1,29.108616
-1,1,29.111528
-1,1,29.114376
-1,1,29.117193
-1,1,29.120102
-1,1,29.123056
-1,1,29.125985
-1,1,29.128829
-1,1,29.131652
-1,1,29.134637
-1,1,29.137692
-1,1,29.141185
-1,1,29.144717
-1,1,29.147622
-1,1,29.150547
-1,1,29.153469
-1,1,29.156336
-1,1,29.159234
-1,1,29.162167
-1,1,29.165124
-1,1,29.168956
-1,1,29.172333
-1,1,29.175244
-1,1,29.178145
-1,1,29.1814
-1,1,29.184706
-1,1,29.188979
-1,1,29.192166
-1,1,29.1951
-1,1,29.198023
-1,1,29.201196
-1,1,29.204319
-1,1,29.207232
-1,1,29.210099
-1,1,29.212994
-1,1,29.215853
-1,1,29.218738
-1,1,29.222005
-1,1,29.22499
-1,1,29.227926
-1,1,29.230777
-1,1,29.233906
-1,1,29.236869
-1,1,29.239727
-1,1,29.242745
-1,1,29.245792
-1,1,29.248756
-1,1,29.251615
-1,1,29.254622
-1,1,29.257666
-1,1,29.260547
-2,2,29.26635
-1,1,29.269561
-1,1,29.272838
-1,1,29.275969
-1,1,29.27888
-1,1,29.281725
-1,1,29.28478
-1,1,29.287728
-1,1,29.290604
-1,1,29.293562
-1,1,29.296594
-1,1,29.299545
-1,1,29.302626
-1,1,29.305817
-1,1,29.308699
-1,1,29.311538
-1,1,29.314382
-1,1,29.317289
-1,1,29.320205
-1,1,29.323155
-1,1,29.326227
-1,1,29.329196
-1,1,29.332134
-1,1,29.335071
-1,1,29.338445
-1,1,29.341497
-1,1,29.344395
-1,1,29.347258
-1,1,29.350172
-1,1,29.353265
-1,1,29.356117
-1,1,29.358952
-1,1,29.361856
-1,1,29.364801
-1,1,29.368042
-1,1,29.371103
-1,1,29.373987
-1,1,29.376837
-1,1,29.379895
-1,1,29.382786
-1,1,29.385635
-1,1,29.38846
-1,1,29.391769
-1,1,29.394901
-1,1,29.397949
-1,1,29.400778
-1,1,29.403699
-3,2,29.409424
-1,1,29.412337
-1,1,29.415253
-1,1,29.418166
-1,1,29.421064
-1,1,29.423961
-1,1,29.426856
-1,1,29.429875
-1,1,29.432888
-1,1,29.435958
-1,1,29.438932
-1,1,29.442068
-1,1,29.445107
-1,1,29.447976
-1,1,29.450806
-1,1,29.453716
-1,1,29.45665
-1,1,29.459567
-1,1,29.462488
-1,1,29.46541
-1,1,29.468315
-1,1,29.471829
-1,1,29.474801
-1,1,29.477682
-1,1,29.480516
-1,1,29.483431
-1,1,29.486344
-1,1,29.489257
-1,1,29.492182
-1,1,29.495358
-1,1,29.498386
-1,1,29.501347
-1,1,29.504289
-1,1,29.507212
-1,1,29.510152
-1,1,29.513332
-1,1,29.516285
-1,1,29.519171
-1,1,29.522145
-1,1,29.525002
-1,1,29.527821
-1,1,29.530852
-1,1,29.533741
-1,1,29.536764
-1,1,29.539667
-1,1,29.542514
-1,1,29.545475
-1,1,29.548396
-1,1,29.551279
-1,1,29.554126
-1,1,29.55702
-1,1,29.55993
-1,1,29.562849
-1,1,29.565762
-1,1,29.568678
-1,1,29.571936
-1,1,29.574987
-1,1,29.578738
-1,1,29.581919
-1,1,29.585052
-1,1,29.588078
-1,1,29.591055
-1,1,29.593952
-1,1,29.596901
-1,1,29.599832
-1,1,29.602767
-1,1,29.605718
-1,1,29.608653
-1,1,29.611568
-1,1,29.614478
-1,1,29.617401
-1,1,29.620332
-1,1,29.623277
-1,1,29.626226
-1,1,29.629159
-1,1,29.632209
-1,1,29.635184
-1,1,29.638532
-1,1,29.642157
-1,1,29.645043
-1,1,29.647936
-1,1,29.650918
-1,1,29.653862
-1,1,29.656721
-1,1,29.659557
-1,1,29.662491
-1,1,29.665447
-1,1,29.668628
-1,1,29.671528
-1,1,29.674377
-1,1,29.677212
-1,1,29.680708
-1,1,29.68373
-1,1,29.686596
-1,1,29.68945
-1,1,29.692392
-1,1,29.695529
-3,2,29.703227
-1,1,29.706808
-1,1,29.710003
-1,1,29.713667
-1,1,29.716934
-1,1,29.719986
-1,1,29.723062
-1,1,29.725952
-1,1,29.728807
-1,1,29.731649
-1,1,29.737338
-1,1,29.740867
